time,thrust
2.825,304.2938017
2.826,303.1322436
2.827,302.6803447
2.828,302.9495741
2.829,303.2689815
2.83,303.5453793
2.831,304.1171099
2.832,306.3045696
2.833,307.9816482
2.834,307.7964091
2.835,306.63055
2.836,305.5163025
2.837,304.7203264
2.838,306.5880811
2.839,309.9998821
2.84,312.2575909
2.841,311.7297082
2.842,309.1818059
2.843,304.6583271
2.844,299.7563634
2.845,298.1303011
2.846,300.8897891
2.847,305.5087275
2.848,308.7112149
2.849,308.9675414
2.85,306.3938333
2.851,302.8882495
2.852,300.9754562
2.853,301.5586561
2.854,304.3855259
2.855,308.668989
2.856,310.8005362
2.857,310.4446921
2.858,307.1799624
2.859,303.0306675
2.86,300.4770305
2.861,300.2960924
2.862,302.7545128
2.863,306.5534006
2.864,308.8498181
2.865,309.2953871
2.866,307.5546325
2.867,303.6805993
2.868,301.4409328
2.869,301.7761104
2.87,304.2273626
2.871,308.7989903
2.872,312.8200946
2.873,312.6190853
2.874,310.1356974
2.875,305.9620304
2.876,301.8829846
2.877,301.6102926
2.878,303.2371932
2.879,306.2145968
2.88,309.068706
2.881,310.3429275
2.882,309.4910389
2.883,307.5409706
2.884,307.0948063
2.885,309.0055706
2.886,312.1851195
2.887,313.2514611
2.888,312.5501062
2.889,311.8401494
2.89,311.1846715
2.891,309.1098752
2.892,308.1762683
2.893,310.0669614
2.894,312.3992202
2.895,313.8125063
2.896,313.9125645
2.897,313.5151445
2.898,312.2847709
2.899,311.0328926
2.9,311.1200479
2.901,312.6810004
2.902,313.2140224
2.903,312.8624793
2.904,312.6270623
2.905,311.4984783
2.906,310.7856541
2.907,310.4656515
2.908,307.9378203
2.909,305.497442
2.91,304.6154466
2.911,305.9498817
2.912,307.6054554
2.913,308.2130275
2.914,308.2844126
2.915,308.1565197
2.916,306.8157547
2.917,305.4506176
2.918,305.1850938
2.919,305.9761737
2.92,307.0425152
2.921,308.5131475
2.922,309.4776996
2.923,309.6881492
2.924,307.5316346
2.925,304.6625936
2.926,304.8802115
2.927,307.1837972
2.928,309.4142666
2.929,310.5479899
2.93,310.2480584
2.931,309.2255649
2.932,307.747169
2.933,306.3375887
2.934,307.6017746
2.935,310.4501492
2.936,312.6433436
2.937,314.3591308
2.938,313.9903839
2.939,312.146406
2.94,308.986333
2.941,304.9861383
2.942,302.383757
2.943,303.4601342
2.944,305.8526066
2.945,307.8278853
2.946,308.4626968
2.947,307.9649209
2.948,306.2198653
2.949,304.7687089
2.95,303.9397588
2.951,304.2649008
2.952,305.5864329
2.953,306.8606545
2.954,305.7578762
2.955,302.6565831
2.956,299.6470438
2.957,299.6324097
2.958,301.7352837
2.959,304.5979949
2.96,307.1883116
2.961,308.7607334
2.962,306.2802128
2.963,301.5932973
2.964,298.2697877
2.965,297.7863484
2.966,299.1924661
2.967,303.2565801
2.968,307.320694
2.969,307.3920791
2.97,305.0606587
2.971,301.04326
2.972,298.7706194
2.973,298.3775003
2.974,299.430939
2.975,301.5452823
2.976,303.0617915
2.977,303.8270656
2.978,303.8439718
2.979,302.328301
2.98,300.7911253
2.981,300.8381383
2.982,303.9775448
2.983,307.7434586
2.984,309.5710709
2.985,309.679731
2.986,308.4866325
2.987,306.4519786
2.988,304.9191039
2.989,304.5231175
2.99,305.2296117
2.991,306.4350178
2.992,307.4655181
2.993,308.0171775
2.994,307.7100778
2.995,306.0539087
2.996,303.4142525
2.997,302.6641533
2.998,305.827932
2.999,310.3221424
3,311.8400853
3.001,311.8326194
3.002,310.1248388
3.003,308.0400069
3.004,304.9688205
3.005,301.4489002
3.006,299.2665798
3.007,298.8677261
3.008,301.1240012
3.009,303.7917353
3.01,305.2250926
3.011,305.2893094
3.012,305.4510148
3.013,307.287229
3.014,308.4610947
3.015,308.5640202
3.016,307.0727215
3.017,306.1935934
3.018,306.2606776
3.019,306.1256164
3.02,306.7360557
3.021,308.0948629
3.022,308.81426
3.023,308.9214865
3.024,308.45095
3.025,307.8313135
3.026,306.3815908
3.027,305.908187
3.028,305.5035987
3.029,303.4144659
3.03,301.0873464
3.031,299.9214873
3.032,301.6401419
3.033,303.0892693
3.034,303.2151333
3.035,302.7030209
3.036,301.8568669
3.037,299.5111098
3.038,301.277075
3.039,305.1634157
3.04,307.3953187
3.041,307.8437551
3.042,307.0148049
3.043,306.1815538
3.044,305.4888008
3.045,304.7214978
3.046,304.1549065
3.047,304.2750359
3.048,305.7356326
3.049,307.6937075
3.05,307.7263839
3.051,305.3275817
3.052,301.1367108
3.053,299.816017
3.054,301.8457747
3.055,304.3199654
3.056,306.0027785
3.057,305.7917336
3.058,304.1556358
3.059,302.5510783
3.06,301.0397084
3.061,300.569172
3.062,302.1043187
3.063,303.7226174
3.064,304.872111
3.065,305.3320166
3.066,304.1116786
3.067,300.8096738
3.068,295.2338923
3.069,291.1806523
3.07,291.4455809
3.071,294.0574024
3.072,297.6383747
3.073,299.8444719
3.074,299.9789378
3.075,299.2904858
3.076,298.7152926
3.077,299.6626408
3.078,301.8486668
3.079,303.9372044
3.08,303.7490979
3.081,302.8355621
3.082,300.5156109
3.083,297.0573377
3.084,294.7717942
3.085,294.4489242
3.086,296.9288495
3.087,300.878271
3.088,302.2829552
3.089,302.3987836
3.09,299.7921013
3.091,296.3022877
3.092,294.0597538
3.093,296.9124294
3.094,301.2704426
3.095,304.9761428
3.096,306.05252
3.097,305.2651458
3.098,303.4025305
3.099,302.6825381
3.1,302.0915746
3.101,301.4819737
3.102,300.1469433
3.103,300.7459134
3.104,303.3921427
3.105,304.9573962
3.106,304.3936722
3.107,303.0600755
3.108,299.4914109
3.109,298.5391664
3.11,300.1144554
3.111,302.281844
3.112,303.0671892
3.113,302.7113452
3.114,302.2092683
3.115,302.0326311
3.116,301.8172852
3.117,301.8499617
3.118,301.2589982
3.119,300.2508412
3.12,300.4197148
3.121,301.0717302
3.122,300.7861352
3.123,298.7672515
3.124,295.5440977
3.125,293.5868611
3.126,293.7915761
3.127,296.0120099
3.128,298.1134503
3.129,299.1224457
3.13,299.2124683
3.131,297.9491207
3.132,295.5331146
3.133,293.3694317
3.134,293.4336486
3.135,295.8003151
3.136,299.590601
3.137,302.8074249
3.138,303.6773558
3.139,302.435513
3.14,301.381479
3.141,299.8256659
3.142,298.6096289
3.143,298.8759911
3.144,300.9602276
3.145,303.0602344
3.146,304.2742424
3.147,302.739934
3.148,298.6608883
3.149,294.9259197
3.15,295.1076962
3.151,297.7324206
3.152,301.0582023
3.153,304.0255703
3.154,305.4847333
3.155,305.4242222
3.156,302.9508699
3.157,299.3133898
3.158,298.6880186
3.159,298.9357433
3.16,300.9052874
3.161,303.3909474
3.162,305.0565567
3.163,302.2133214
3.164,298.6475241
3.165,295.7283051
3.166,295.3523899
3.167,296.599372
3.168,298.8083365
3.169,300.58147
3.17,302.8836221
3.171,304.1076657
3.172,304.4715164
3.173,302.9802177
3.174,300.1154776
3.175,298.9195118
3.176,300.1593256
3.177,301.6371262
3.178,301.5708804
3.179,300.0896173
3.18,298.4004742
3.181,297.5987635
3.182,297.8493554
3.183,298.5013708
3.184,298.9412052
3.185,299.0943086
3.186,299.4438227
3.187,299.9625082
3.188,300.3163233
3.189,300.8407433
3.19,301.0899016
3.191,301.1383482
3.192,301.784629
3.193,302.471052
3.194,303.3366819
3.195,303.6876297
3.196,303.6887657
3.197,304.0368462
3.198,304.7376058
3.199,304.8849746
3.2,304.5305642
3.201,304.4299108
3.202,304.4826583
3.203,304.9067225
3.204,304.6913767
3.205,304.1319536
3.206,303.1123274
3.207,302.6804996
3.208,303.0615542
3.209,303.4067673
3.21,303.6028804
3.211,304.1258668
3.212,304.475381
3.213,304.2786726
3.214,303.7952333
3.215,303.1512246
3.216,302.4283649
3.217,302.3062066
3.218,302.8363612
3.219,303.4926775
3.22,303.8722984
3.221,303.3487167
3.222,303.7971531
3.223,305.2104391
3.224,305.2732223
3.225,304.8241907
3.226,303.9221241
3.227,303.574882
3.228,303.4355199
3.229,303.7291215
3.23,304.1775578
3.231,304.5070008
3.232,303.959047
3.233,302.988165
3.234,302.1735514
3.235,301.6126947
3.236,301.288391
3.237,301.1088865
3.238,301.2333169
3.239,301.2616923
3.24,300.2807747
3.241,299.4905333
3.242,298.8967025
3.243,298.7659423
3.244,299.3405402
3.245,299.6886207
3.246,299.1894112
3.247,298.7375122
3.248,298.6153539
3.249,298.1333482
3.25,297.5595887
3.251,297.4302621
3.252,297.9116725
3.253,298.8461178
3.254,299.7834305
3.255,300.6762998
3.256,300.7405166
3.257,300.2226696
3.258,299.5901301
3.259,298.9360859
3.26,298.4039023
3.261,298.7204424
3.262,299.5430626
3.263,300.35278
3.264,300.7553394
3.265,301.1894392
3.266,300.925349
3.267,299.7523217
3.268,298.7828733
3.269,298.2363532
3.27,298.7994819
3.271,299.7482638
3.272,300.5278744
3.273,301.0379579
3.274,301.5566433
3.275,300.4739362
3.276,298.8837153
3.277,297.224679
3.278,296.6165117
3.279,297.2111808
3.28,297.7198307
3.281,297.5876368
3.282,297.6977305
3.283,297.8393647
3.284,297.5910448
3.285,297.3513268
3.286,296.9539068
3.287,296.8890947
3.288,297.6443331
3.289,298.468387
3.29,298.6515972
3.291,298.4477206
3.292,296.9779267
3.293,294.3683772
3.294,293.4749125
3.295,293.8057892
3.296,295.5545505
3.297,296.7585229
3.298,297.7904568
3.299,298.3292134
3.3,297.9676347
3.301,296.9379729
3.302,296.7484328
3.303,297.4262539
3.304,298.1986963
3.305,299.0600252
3.306,299.9485936
3.307,300.3755251
3.308,300.310713
3.309,300.0939334
3.31,300.3144187
3.311,300.4689557
3.312,300.925994
3.313,301.7271094
3.314,302.2543968
3.315,302.7845515
3.316,303.1412339
3.317,303.2212209
3.318,302.9212894
3.319,302.7561214
3.32,303.3163829
3.321,303.9597963
3.322,304.2046536
3.323,303.8918192
3.324,303.2320403
3.325,302.8432222
3.326,302.9418468
3.327,302.7824134
3.328,302.997164
3.329,303.6749851
3.33,304.6352363
3.331,305.3073228
3.332,304.8726277
3.333,304.0035352
3.334,303.5631055
3.335,304.2208555
3.336,307.3258543
3.337,309.6824853
3.338,310.3115621
3.339,310.0044623
3.34,308.5805454
3.341,306.4527039
3.342,304.9542369
3.343,304.1152512
3.344,302.9407902
3.345,302.5462375
3.346,302.885716
3.347,303.0918647
3.348,302.5510792
3.349,301.1730392
3.35,300.4458785
3.351,301.1996834
3.352,301.1047645
3.353,299.2908934
3.354,297.7436822
3.355,296.9806801
3.356,296.953143
3.357,297.3471005
3.358,298.0019831
3.359,298.8274707
3.36,298.9476001
3.361,297.9638152
3.362,296.9513572
3.363,297.0299106
3.364,298.9851182
3.365,300.0027155
3.366,299.2354125
3.367,298.283168
3.368,298.7287371
3.369,299.9800201
3.37,299.711629
3.371,298.0769648
3.372,297.5892245
3.373,297.7882049
3.374,297.1685684
3.375,298.1947676
3.376,298.7679319
3.377,297.3124746
3.378,295.9502048
3.379,296.3126219
3.38,295.1410282
3.381,293.2296686
3.382,292.6458734
3.383,292.9237048
3.384,292.1979778
3.385,290.7238829
3.386,290.2805859
3.387,289.2408885
3.388,287.316626
3.389,285.5514992
3.39,284.1462198
3.391,282.825526
3.392,281.6008871
3.393,280.5884291
3.394,279.5085893
3.395,277.9269704
3.396,275.9596982
3.397,273.9336463
3.398,271.256715
3.399,268.5640134
3.4,266.589573
3.401,264.9219348
3.402,263.4492736
3.403,261.8017065
3.404,259.6537938
3.405,256.3804621
3.406,250.9752855
3.407,246.7313695
3.408,244.4644634
3.409,243.8104192
3.41,244.0724804
3.411,244.3116031
3.412,243.5371318
3.413,241.6730828
3.414,239.9624349
3.415,238.3808159
3.416,236.7404171
3.417,235.5731244
3.418,234.9491869
3.419,234.9345527
3.42,233.8704831
3.421,231.0960633
3.422,228.8707333
3.423,228.2324592
3.424,227.3275253
3.425,225.8964401
3.426,224.5184001
3.427,222.7934157
3.428,220.1852998
3.429,217.0954759
3.43,214.6565313
3.431,213.6154002
3.432,212.5800038
3.433,210.2543179
3.434,206.3931877
3.435,203.8710911
3.436,203.4722374
3.437,202.8913095
3.438,200.3104331
3.439,196.8550272
3.44,194.854781
3.441,193.971352
3.442,192.1302414
3.443,189.7787498
3.444,188.6802725
3.445,186.5466964
3.446,184.4432271
3.447,183.5382932
3.448,182.3208226
3.449,179.5793768
3.45,177.9103049
3.451,177.130099
3.452,175.4753636
3.453,173.364726
3.454,172.273417
3.455,171.5104149
3.456,169.6879419
3.457,167.8740709
3.458,166.8960206
3.459,166.1946657
3.46,164.7306064
3.461,163.408479
3.462,162.6870529
3.463,162.0258404
3.464,161.3273528
3.465,160.6016258
3.466,160.2386135
3.467,159.7193328
3.468,159.4609773
3.469,159.3617575
3.47,158.7965998
3.471,158.2400441
3.472,157.9587501
3.473,157.6014723
3.474,157.1653436
3.475,156.7693572
3.476,156.3360958
3.477,155.8282843
3.478,155.1656381
3.479,154.7309431
3.48,154.250371
3.481,153.7067182
3.482,153.2505183
3.483,152.9878618
3.484,152.6635582
3.485,152.4539469
3.486,152.4235425
3.487,152.1336466
3.488,151.6516409
3.489,151.3101334
3.49,151.1707713
3.491,151.1762082
3.492,151.1744769
3.493,151.1641437
3.494,150.9573998
3.495,150.9112252
3.496,151.3238201
3.497,151.4396485
3.498,151.384872
3.499,151.1981993
3.5,151.0617044
3.501,150.8865009
3.502,150.7198992
3.503,150.4787476
3.504,150.187418
3.505,149.9591692
3.506,149.587555
3.507,149.3335004
3.508,148.7812457
3.509,148.4927834
3.51,148.3018097
3.511,148.1724831
3.512,148.0474575
3.513,148.025655
3.514,148.1070757
3.515,148.3003214
3.516,148.5451788
3.517,148.6624408
3.518,148.5445835
3.519,148.684784
3.52,148.9224731
3.521,149.1558612
3.522,149.099651
3.523,149.1710361
3.524,149.3442107
3.525,149.439968
3.526,149.7091975
3.527,149.9038769
3.528,150.0383428
3.529,150.1168962
3.53,150.2384592
3.531,150.2596664
3.532,150.1260388
3.533,149.8304083
3.534,149.6838778
3.535,149.6850139
3.536,149.4481632
3.537,149.3417751
3.538,149.0762513
3.539,149.0487142
3.54,149.0555848
3.541,149.1628113
3.542,149.277206
3.543,149.4245748
3.544,149.5045619
3.545,149.659099
3.546,150.0229497
3.547,150.193257
3.548,150.2029949
3.549,150.070801
3.55,149.9959533
3.551,150.0343644
3.552,149.9308436
3.553,149.7613747
3.554,149.7080318
3.555,149.3765599
3.556,149.2328967
3.557,149.1293759
3.558,149.0717321
3.559,148.9266353
3.56,148.6740144
3.561,148.3153031
3.562,147.8261291
3.563,147.5649063
3.564,147.4212431
3.565,147.2202338
3.566,146.7009531
3.567,146.3479764
3.568,145.9691938
3.569,145.8369999
3.57,145.6689647
3.571,145.4822919
3.572,145.2612114
3.573,145.1906646
3.574,145.153092
3.575,145.0811116
3.576,145.1281246
3.577,144.9787268
3.578,144.9526234
3.579,144.8577045
3.58,144.7326789
3.581,144.3940387
3.582,143.9521754
3.583,143.6063669
3.584,143.4483672
3.585,143.0824876
3.586,142.7968926
3.587,142.7994623
3.588,142.8966532
3.589,142.8046016
3.59,142.642301
3.591,142.4111849
3.592,142.3047968
3.593,142.0177682
3.594,141.8655031
3.595,141.8336651
3.596,141.6713644
3.597,141.6481283
3.598,141.4772257
3.599,141.3450318
3.6,141.1798639
3.601,141.1437249
3.602,141.136259
3.603,141.295097
3.604,141.2876311
3.605,141.176942
3.606,141.3085406
3.607,141.2121881
3.608,141.1258712
3.609,140.9406321
3.61,140.8127391
3.611,140.5601182
3.612,140.2544521
3.613,140.1767371
3.614,140.1477664
3.615,139.905181
3.616,139.8188641
3.617,140.0235791
3.618,140.2842067
3.619,140.483187
3.62,140.4900577
3.621,140.3937052
3.622,140.4779932
3.623,140.6612033
3.624,140.7125173
3.625,140.8297793
3.626,140.9298375
3.627,140.995488
3.628,141.0066596
3.629,141.0077956
3.63,140.8899383
3.631,140.7663463
3.632,140.773217
3.633,140.7628837
3.634,140.812764
3.635,140.7536865
3.636,140.8766832
3.637,141.0369549
3.638,141.112641
3.639,141.0607318
3.64,141.0030879
3.641,140.7906094
3.642,140.5623606
3.643,140.5548947
3.644,140.5746682
3.645,140.314879
3.646,140.0507889
3.647,140.1766529
3.648,140.3068178
3.649,140.3122548
3.65,140.217336
3.651,140.1439219
3.652,140.0590386
3.653,139.8981716
3.654,139.4806804
3.655,139.1563768
3.656,138.8392414
3.657,138.5378762
3.658,138.166262
3.659,137.7387352
3.66,137.3943604
3.661,137.0858269
3.662,136.7930637
3.663,136.6565688
3.664,136.4397893
3.665,136.1914694
3.666,136.040638
3.667,136.1220587
3.668,135.9654926
3.669,135.6612602
3.67,135.3914354
3.671,135.1560184
3.672,134.880459
3.673,134.6464756
3.674,134.4598028
3.675,134.2573598
3.676,134.0033053
3.677,134.1119654
3.678,134.1804832
3.679,133.9809075
3.68,133.6795424
3.681,133.4283551
3.682,133.2660545
3.683,132.9933624
3.684,132.6876963
3.685,132.3404542
3.686,131.8985908
3.687,131.5714199
3.688,131.2915595
3.689,130.9729905
3.69,130.7533437
3.691,130.5709718
3.692,130.3341212
3.693,130.1273772
3.694,129.9851477
3.695,129.8902289
3.696,129.8153812
3.697,129.7778085
3.698,129.7345012
3.699,129.6797247
3.7,129.6306828
3.701,129.4425763
3.702,129.2645055
3.703,129.0133183
3.704,128.6718108
3.705,128.5740246
3.706,128.4676365
3.707,128.4400994
3.708,128.4799441
3.709,128.4266012
3.71,128.4721805
3.711,128.496255
3.712,128.3869996
3.713,128.1028383
3.714,127.6824798
3.715,127.4829041
3.716,127.4080564
3.717,127.21995
3.718,126.9816656
3.719,126.7591515
3.72,126.5954172
3.721,126.5076666
3.722,126.4485891
3.723,126.5113723
3.724,126.6200324
3.725,126.7444627
3.726,126.9305402
3.727,127.0277311
3.728,127.129223
3.729,127.009932
3.73,126.8963756
3.731,126.8803078
3.732,126.8685409
3.733,126.7592855
3.734,126.6385608
3.735,126.4690919
3.736,126.1261507
3.737,125.8749635
3.738,126.0094294
3.739,126.0464068
3.74,126.104889
3.741,125.9755624
3.742,125.8648734
3.743,125.8172651
3.744,125.7094434
3.745,125.5557446
3.746,125.2744506
3.747,125.074875
3.748,124.9570176
3.749,124.9538527
3.75,124.9363512
3.751,124.8944775
3.752,124.8253645
3.753,124.8336688
3.754,124.8907173
3.755,124.9606688
3.756,124.8929893
3.757,125.0317562
3.758,125.1203452
3.759,124.9379734
3.76,124.8358862
3.761,124.7696405
3.762,124.6216764
3.763,124.3647545
3.764,124.0834605
3.765,123.9283281
3.766,123.5481119
3.767,123.5134066
3.768,123.5073743
3.769,123.2977631
3.77,123.3204039
3.771,123.5394555
3.772,123.4789443
3.773,123.439938
3.774,123.3063105
3.775,123.1053011
3.776,122.7637936
3.777,122.5240756
3.778,122.4191212
3.779,122.2166782
3.78,121.923915
3.781,121.7329412
3.782,121.7770869
3.783,121.8054623
3.784,121.8410061
3.785,121.8636469
3.786,121.8604819
3.787,122.0078508
3.788,122.1523522
3.789,121.9628122
3.79,121.7560682
3.791,121.621007
3.792,121.5820007
3.793,121.3293798
3.794,121.1871503
3.795,121.027717
3.796,120.7966009
3.797,120.9353678
3.798,121.197429
3.799,121.3390632
3.8,121.3946781
3.801,121.4373901
3.802,121.3826135
3.803,121.3851832
3.804,121.3433096
3.805,121.2584263
3.806,121.1864459
3.807,121.0800578
3.808,120.9794043
3.809,120.903123
3.81,120.8512138
3.811,120.8036055
3.812,120.7617319
3.813,120.7327611
3.814,120.7295962
3.815,120.7192629
3.816,120.716098
3.817,120.7889168
3.818,120.8904086
3.819,120.728108
3.82,120.650393
3.821,120.6615646
3.822,120.648364
3.823,120.5190374
3.824,120.3997464
3.825,120.3865459
3.826,120.1597308
3.827,120.1422293
3.828,120.2723942
3.829,120.1445013
3.83,120.1728768
3.831,120.2399609
3.832,120.2425306
3.833,120.1791521
3.834,120.0914015
3.835,119.8430816
3.836,119.435626
3.837,119.150031
3.838,118.9748275
3.839,118.8397663
3.84,118.5685079
3.841,118.2771783
3.842,118.1120103
3.843,117.9282049
3.844,117.9479784
3.845,117.9491144
3.846,117.7122637
3.847,117.7535421
3.848,117.8392637
3.849,117.6984679
3.85,117.5548048
3.851,117.3982387
3.852,117.1026082
3.853,116.8141459
3.854,116.6833857
3.855,116.5884668
3.856,116.202516
3.857,115.8337691
3.858,115.9123225
3.859,115.9263614
3.86,115.9188954
3.861,115.8612516
3.862,115.6186663
3.863,115.5309157
3.864,115.4245276
3.865,115.1504019
3.866,114.6225192
3.867,114.0401577
3.868,113.6771454
3.869,113.5349159
3.87,113.4371298
3.871,113.1701723
3.872,113.0365448
3.873,112.7953931
3.874,112.8237686
3.875,112.8163027
3.876,112.5651154
3.877,112.4587273
3.878,112.4469604
3.879,112.2473848
3.88,111.9976312
3.881,111.8525344
3.882,111.6744635
3.883,111.4333119
3.884,111.2280016
3.885,111.1259144
3.886,110.8231156
3.887,110.4601033
3.888,110.2691296
3.889,110.0695539
3.89,109.9588648
3.891,109.8410075
3.892,109.7532569
3.893,109.6382669
3.894,109.4401248
3.895,109.1272904
3.896,108.7886502
3.897,108.292308
3.898,107.8963216
3.899,107.7928008
3.9,107.5631184
3.901,107.2617532
3.902,107.0636112
3.903,107.0016664
3.904,106.9698284
3.905,106.9609288
3.906,107.060987
3.907,107.0090778
3.908,107.0231167
3.909,106.9152949
3.91,106.7529943
3.911,106.551985
3.912,106.4513315
3.913,106.2890308
3.914,106.0794196
3.915,105.7809217
3.916,105.5813461
3.917,105.3889387
3.918,105.3427641
3.919,105.2607481
3.92,105.2045379
3.921,105.1683989
3.922,105.193907
3.923,105.1391305
3.924,104.9839982
3.925,104.7729532
3.926,104.4644198
3.927,104.1730902
3.928,103.8043433
3.929,103.7366639
3.93,103.7177287
3.931,103.5511271
3.932,103.4777131
3.933,103.3340499
3.934,103.2950436
3.935,103.3707297
3.936,103.6213216
3.937,103.6066874
3.938,103.7110466
3.939,103.4641603
3.94,103.1785654
3.941,103.0822128
3.942,102.9270805
3.943,102.9038444
3.944,102.6483561
3.945,102.5190296
3.946,102.4284116
3.947,102.2331369
3.948,102.2027326
3.949,102.0332636
3.95,101.9383448
3.951,101.9624193
3.952,101.9864938
3.953,101.924549
3.954,101.8669051
3.955,101.6601612
3.956,101.358796
3.957,101.1835925
3.958,101.0686024
3.959,101.0640038
3.96,100.969085
3.961,100.7996161
3.962,100.6688558
3.963,100.5753706
3.964,100.5722057
3.965,100.6034484
3.966,100.6891701
3.967,100.7462187
3.968,100.8634807
3.969,100.9104937
3.97,100.7782998
3.971,100.6604424
3.972,100.5884621
3.973,100.477773
3.974,100.4086599
3.975,100.2979708
3.976,100.1313692
3.977,99.95759936
3.978,99.99457674
3.979,99.9211627
3.98,99.98394587
3.981,100.0668002
3.982,100.1238488
3.983,100.2353762
3.984,100.2279103
3.985,100.1258231
3.986,99.89614072
3.987,99.58760729
3.988,99.25183441
3.989,99.19275692
3.99,99.19532658
3.991,99.15918756
3.992,99.11014566
3.993,99.02812968
3.994,98.99199066
3.995,99.07771232
3.996,99.28386098
3.997,99.2878643
3.998,99.15710407
3.999,99.02921115
4,98.92282304
4.001,98.87091382
4.002,98.8476777
4.003,98.85024736
4.004,98.75962947
4.005,98.64750675
4.006,98.39775315
4.007,98.05911296
4.008,97.79072185
4.009,97.77752132
4.01,97.78582561
4.011,97.85577705
4.012,97.88845347
4.013,97.86091639
4.014,97.84484855
4.015,97.65674212
4.016,97.48870686
4.017,97.03680793
4.018,96.74261103
4.019,96.69500277
4.02,96.59148197
4.021,96.41054382
4.022,96.2855182
4.023,96.24794553
4.024,96.2505152
4.025,96.26742142
4.026,96.55958938
4.027,96.47613976
4.028,96.41132764
4.029,96.41819827
4.03,96.37059002
4.031,96.24843171
4.032,96.10190127
4.033,96.02848722
4.034,96.00668476
4.035,95.98631596
4.036,95.88136151
4.037,95.53411938
4.038,95.26429461
4.039,95.20378347
4.04,95.17337908
4.041,95.22469302
4.042,95.19715594
4.043,95.21979678
4.044,95.19082604
4.045,95.17332454
4.046,95.10564512
4.047,94.76700493
4.048,94.28213195
4.049,94.25889582
4.05,94.24569529
4.051,94.19952069
4.052,94.12180569
4.053,93.9164954
4.054,93.79146979
4.055,93.91590012
4.056,94.14928822
4.057,94.05293571
4.058,93.95801684
4.059,93.87026625
4.06,93.68215982
4.061,93.52846111
4.062,93.37906335
4.063,93.35295993
4.064,93.23366893
4.065,93.06850098
4.066,92.90476669
4.067,92.64784482
4.068,92.45830472
4.069,92.32897814
4.07,92.14230536
4.071,92.03018263
4.072,92.05138981
4.073,91.92923151
4.074,91.83717996
4.075,91.76233227
4.076,91.61006721
4.077,91.39472133
4.078,91.00877054
4.079,90.94539207
4.08,90.91355403
4.081,90.6551985
4.082,90.49863248
4.083,90.3721732
4.084,90.28728992
4.085,90.34147117
4.086,90.44439668
4.087,90.47133848
4.088,90.37785327
4.089,90.44350375
4.09,90.46040997
4.091,90.34111898
4.092,90.2146597
4.093,90.01795134
4.094,89.86568628
4.095,89.79370589
4.096,89.5439523
4.097,89.20674576
4.098,88.76918338
4.099,88.66422893
4.1,88.57647834
4.101,88.52170181
4.102,88.45832336
4.103,88.36913912
4.104,88.2885568
4.105,88.23234662
4.106,88.20480954
4.107,87.9407194
4.108,87.62215038
4.109,87.4799209
4.11,87.45668478
4.111,87.31588895
4.112,87.23243932
4.113,87.02569537
4.114,86.82898701
4.115,86.80575088
4.116,86.99612934
4.117,87.04027499
4.118,87.05574755
4.119,86.95509407
4.12,86.76985495
4.121,86.53873887
4.122,86.35349975
4.123,86.37183962
4.124,86.26831883
4.125,86.20494038
4.126,86.12579172
4.127,85.92048143
4.128,85.61338164
4.129,85.54713588
4.13,85.52676707
4.131,85.41464435
4.132,85.46022367
4.133,85.3337644
4.134,85.39511392
4.135,85.34607201
4.136,85.30706568
4.137,85.18920834
4.138,84.91508262
4.139,84.87320899
4.14,84.84997288
4.141,84.77082422
4.142,84.51820332
4.143,84.49066623
4.144,84.4201195
4.145,84.28505829
4.146,84.53995123
4.147,84.66438156
4.148,84.77304168
4.149,84.83295755
4.15,84.76527813
4.151,84.72483815
4.152,84.66289335
4.153,84.43751189
4.154,84.24940546
4.155,84.14875199
4.156,84.19863226
4.157,84.1323865
4.158,83.92850987
4.159,83.86083045
4.16,83.80605392
4.161,83.78855242
4.162,83.78968844
4.163,83.83670141
4.164,83.74178255
4.165,83.74721952
4.166,83.8859864
4.167,84.17672071
4.168,83.97141042
4.169,83.82057902
4.17,83.81884772
4.171,83.84865683
4.172,83.78097741
4.173,83.74340474
4.174,83.62411375
4.175,83.51199103
4.176,83.71097141
4.177,83.96443068
4.178,83.97130131
4.179,83.89071901
4.18,83.7972338
4.181,83.70518225
4.182,83.53858064
4.183,83.51534452
4.184,83.56235749
4.185,83.50614731
4.186,83.34814764
4.187,83.26756533
4.188,83.08519352
4.189,82.99314196
4.19,82.86524904
4.191,82.82337541
4.192,82.83598066
4.193,82.80987722
4.194,82.89559887
4.195,82.83222041
4.196,82.90503916
4.197,82.89613959
4.198,82.74387453
4.199,82.55720175
4.2,82.44794634
4.201,82.39603712
4.202,82.1219114
4.203,82.0599666
4.204,81.94210925
4.205,81.86726156
4.206,82.04043615
4.207,82.20500883
4.208,82.35237764
4.209,82.43523199
4.21,82.4234651
4.211,82.31134237
4.212,82.23649468
4.213,81.96236895
4.214,81.82157313
4.215,81.81697453
4.216,81.78370282
4.217,81.63143776
4.218,81.26699179
4.219,81.0903546
4.22,80.96102801
4.221,80.83170143
4.222,80.75255277
4.223,80.84257538
4.224,80.91826145
4.225,80.93660132
4.226,81.02949125
4.227,81.00625513
4.228,80.80667946
4.229,80.60136917
4.23,80.503583
4.231,80.48321419
4.232,80.40263188
4.233,80.27187164
4.234,80.19272299
4.235,80.02038677
