time [sec],pos_east [m],pos_north [m],pos_up [m],vel_east [m/s],vel_north [m/s],vel_up [m/s],altitude [km],downrange [km],vel_air_east [m/s],vel_air_north [m/s],vel_air_up [m/s],vel_air_abs [m/s]
27.18,123.26143850336277,19.30222616060681,395.74897002206325,5.21971786180442,0.8173860039801402,-10.78113550482572,0.3957489700220633,0.12476360910407128,5.21971786180442,0.8173860039801402,-10.78113550482572,12.006100832899767
27.19,123.36582653907563,19.318572890762304,395.5292022228103,5.219073584858409,0.8172851129028254,-10.78113550482572,0.3955292022228103,0.12486926930275917,5.219073584858409,0.8172851129028254,-10.78113550482572,12.00581387550853
27.2,123.47020168658453,19.33491760267891,395.3094367584116,5.218429036273101,0.817184179287932,-10.78113550482572,0.3953094367584116,0.12497491645617631,5.218429036273101,0.817184179287932,-10.78113550482572,12.005526825712833
27.21,123.57456394045411,19.35126029550548,395.0896736288059,5.2177842157819105,0.8170832030937135,-10.78113550482572,0.39508967362880587,0.12508055055882106,5.2177842157819105,0.8170832030937135,-10.78113550482572,12.005239683432167
27.22,123.67891329524362,19.367600968390004,394.8699128339317,5.2171391231178355,0.8169821842783588,-10.78113550482572,0.39486991283393175,0.12518617160518636,5.2171391231178355,0.8169821842783588,-10.78113550482572,12.004952448585904
27.23,123.78324974550694,19.38393962047967,394.6501543737279,5.216493758013469,0.816881122799993,-10.78113550482572,0.3946501543737279,0.12529177958975976,5.216493758013469,0.816881122799993,-10.78113550482572,12.004665121093307
27.240000000000002,123.88757328579266,19.400276250920786,394.4303982481333,5.2158481202009925,0.8167800186166769,-10.78113550482572,0.3944303982481333,0.12539737450702343,5.2158481202009925,0.8167800186166769,-10.78113550482572,12.004377700873519
27.25,123.99188391064398,19.41661085885885,394.21064445708663,5.21520220941218,0.8166788716864072,-10.78113550482572,0.39421064445708665,0.125502956351454,5.21520220941218,0.8166788716864072,-10.78113550482572,12.004090187845573
27.26,124.09618161459875,19.432943443438514,393.9908930005265,5.214556025378388,0.8165776819671157,-10.78113550482572,0.39399089300052653,0.1256085251175228,5.214556025378388,0.8165776819671157,-10.78113550482572,12.003802581928385
27.27,124.20046639218947,19.449274003803577,393.77114387839197,5.213909567830567,0.8164764494166702,-10.78113550482572,0.39377114387839196,0.12571408079969568,5.213909567830567,0.8164764494166702,-10.78113550482572,12.003514883040754
27.28,124.30473823794314,19.465602539097006,393.55139709062144,5.213262836499248,0.8163751739928732,-10.78113550482572,0.3935513970906214,0.12581962339243297,5.213262836499248,0.8163751739928732,-10.78113550482572,12.003227091101369
27.29,124.40899714638147,19.481929048460923,393.3316526371539,5.212615831114552,0.8162738556534624,-10.78113550482572,0.3933316526371539,0.12592515289018957,5.212615831114552,0.8162738556534624,-10.78113550482572,12.002939206028795
27.3,124.51324311202077,19.4982535310366,393.11191051792827,5.211968551406184,0.8161724943561112,-10.78113550482572,0.39311191051792826,0.126030669287415,5.211968551406184,0.8161724943561112,-10.78113550482572,12.00265122774149
27.310000000000002,124.6174761293719,19.514575985964452,392.89217073288296,5.2113209971034316,0.8160710900584267,-10.78113550482572,0.39289217073288296,0.1261361725785532,5.2113209971034316,0.8160710900584267,-10.78113550482572,12.00236315615779
27.32,124.72169619294024,19.530896412384067,392.6724332819571,5.210673167935167,0.8159696427179517,-10.78113550482572,0.3926724332819571,0.1262416627580426,5.210673167935167,0.8159696427179517,-10.78113550482572,12.002074991195919
27.330000000000002,124.82590329722593,19.54721480943417,392.4526981650892,5.210025063629842,0.815868152292163,-10.78113550482572,0.3924526981650892,0.1263471398203163,5.210025063629842,0.815868152292163,-10.78113550482572,12.00178673277398
27.34,124.93009743672349,19.56353117625263,392.232965382218,5.209376683915494,0.8157666187384721,-10.78113550482572,0.392232965382218,0.12645260375980177,5.209376683915494,0.8157666187384721,-10.78113550482572,12.001498380809961
27.35,125.03427860592205,19.57984551197648,392.01323493328255,5.2087280285197375,0.8156650420142247,-10.78113550482572,0.39201323493328255,0.12655805457092095,5.2087280285197375,0.8156650420142247,-10.78113550482572,12.001209935221738
27.36,125.13844679930541,19.596157815741883,391.7935068182215,5.208079097169767,0.8155634220767007,-10.78113550482572,0.3917935068182215,0.1266634922480904,5.208079097169767,0.8155634220767007,-10.78113550482572,12.000921395927058
27.37,125.24260201135172,19.61246808668415,391.5737810369735,5.207429889592359,0.8154617588831142,-10.78113550482572,0.39157378103697354,0.12676891678572097,5.207429889592359,0.8154617588831142,-10.78113550482572,12.000632762843564
27.38,125.34674423653377,19.628776323937743,391.35405758947746,5.206780405513863,0.8153600523906129,-10.78113550482572,0.39135405758947744,0.12687432817821812,5.206780405513863,0.8153600523906129,-10.78113550482572,12.000344035888773
27.39,125.4508734693188,19.645082526636273,391.1343364756723,5.206130644660208,0.8152583025562783,-10.78113550482572,0.3911343364756723,0.12697972641998165,5.206130644660208,0.8152583025562783,-10.78113550482572,12.000055214980087
27.400000000000002,125.5549897041687,19.66138669391247,390.91461769549653,5.2054806067568995,0.8151565093371258,-10.78113550482572,0.3909146176954965,0.12708511150540597,5.2054806067568995,0.8151565093371258,-10.78113550482572,11.99976630003479
27.41,125.65909293553972,19.67768882489821,390.69490124888927,5.204830291529017,0.815054672690104,-10.78113550482572,0.3906949012488893,0.12719048342887976,5.204830291529017,0.815054672690104,-10.78113550482572,11.999477290970042
27.42,125.76318315788265,19.69398891872452,390.47518713578904,5.204179698701215,0.8149527925720949,-10.78113550482572,0.39047518713578905,0.12729584218478615,5.204179698701215,0.8149527925720949,-10.78113550482572,11.999188187702895
27.43,125.86726036564288,19.71028697452157,390.2554753561347,5.2035288279977205,0.8148508689399135,-10.78113550482572,0.3902554753561347,0.1274011877675029,5.2035288279977205,0.8148508689399135,-10.78113550482572,11.998898990150272
27.44,125.9713245532601,19.72658299141864,390.03576590986523,5.202877679142335,0.8147489017503083,-10.78113550482572,0.3900357659098652,0.1275065201714019,5.202877679142335,0.8147489017503083,-10.78113550482572,11.998609698228982
27.45,126.0753757151686,19.74287696854415,389.8160587969192,5.20222625185843,0.8146468909599606,-10.78113550482572,0.3898160587969192,0.1276118393908496,5.20222625185843,0.8146468909599606,-10.78113550482572,11.998320311855716
27.46,126.17941384579709,19.759168905025668,389.5963540172357,5.201574545868947,0.8145448365254842,-10.78113550482572,0.3895963540172357,0.12771714542020685,5.201574545868947,0.8145448365254842,-10.78113550482572,11.998030830947044
27.47,126.28343893956871,19.77545879998989,389.3766515707533,5.200922560896397,0.8144427384034253,-10.78113550482572,0.38937665157075335,0.1278224382538288,5.200922560896397,0.8144427384034253,-10.78113550482572,11.997741255419411
27.48,126.38745099090109,19.791746652562626,389.15695145741074,5.200270296662865,0.8143405965502634,-10.78113550482572,0.38915695145741075,0.12792771788606505,5.200270296662865,0.8143405965502634,-10.78113550482572,11.99745158518915
27.490000000000002,126.49144999420626,19.808032461868827,388.9372536771471,5.199617752889996,0.8142384109224097,-10.78113550482572,0.3889372536771471,0.12803298431125953,5.199617752889996,0.8142384109224097,-10.78113550482572,11.997161820172469
27.5,126.5954359438907,19.824316227032583,388.71755822990116,5.198964929299007,0.8141361814762079,-10.78113550482572,0.38871755822990117,0.1281382375237506,5.198964929299007,0.8141361814762079,-10.78113550482572,11.996871960285457
27.51,126.6994088343553,19.840597947177073,388.4978651156116,5.198311825610681,0.8140339081679335,-10.78113550482572,0.38849786511561163,0.12824347751787082,5.198311825610681,0.8140339081679335,-10.78113550482572,11.99658200544408
27.52,126.80336865999543,19.85687762142466,388.2781743342174,5.197658441545364,0.8139315909537942,-10.78113550482572,0.3882781743342174,0.12834870428794734,5.197658441545364,0.8139315909537942,-10.78113550482572,11.99629195556419
27.53,126.90731541520078,19.873155248896776,388.05848588565715,5.197004776822969,0.8138292297899292,-10.78113550482572,0.38805848588565717,0.1284539178283014,5.197004776822969,0.8138292297899292,-10.78113550482572,11.996001810561507
27.54,127.01124909435543,19.889430828714,387.8387997698698,5.196350831162971,0.8137268246324095,-10.78113550482572,0.3878387997698698,0.12855911813324875,5.196350831162971,0.8137268246324095,-10.78113550482572,11.995711570351638
27.55,127.1151696918379,19.905704359996022,387.6191159867942,5.195696604284406,0.8136243754372375,-10.78113550482572,0.3876191159867942,0.1286643051970993,5.195696604284406,0.8136243754372375,-10.78113550482572,11.995421234850065
27.560000000000002,127.21907720202104,19.921975841861652,387.3994345363692,5.195042095905873,0.813521882160347,-10.78113550482572,0.3873994345363692,0.12876947901415736,5.195042095905873,0.813521882160347,-10.78113550482572,11.995130803972149
27.57,127.32297161927208,19.93824527342885,387.1797554185336,5.194387305745533,0.813419344757603,-10.78113550482572,0.3871797554185336,0.12887463957872153,5.194387305745533,0.813419344757603,-10.78113550482572,11.994840277633127
27.580000000000002,127.42685293795262,19.954512653814636,386.96007863322643,5.193732233521104,0.8133167631848013,-10.78113550482572,0.38696007863322646,0.12897978688508466,5.193732233521104,0.8133167631848013,-10.78113550482572,11.994549655748116
27.59,127.53072115241861,19.97077798213519,386.74040418038635,5.193076878949864,0.8132141373976691,-10.78113550482572,0.38674040418038635,0.12908492092753393,5.193076878949864,0.8132141373976691,-10.78113550482572,11.99425893823211
27.6,127.63457625702034,19.987041257505783,386.52073205995225,5.192421241748648,0.8131114673518638,-10.78113550482572,0.38652073205995224,0.1291900417003508,5.192421241748648,0.8131114673518638,-10.78113550482572,11.993968124999974
27.61,127.73841824610241,20.003302479040805,386.3010622718629,5.191765321633849,0.8130087530029736,-10.78113550482572,0.38630106227186295,0.12929514919781096,5.191765321633849,0.8130087530029736,-10.78113550482572,11.99367721596646
27.62,127.84224711400374,20.019561645853766,386.0813948160573,5.191109118321416,0.8129059943065172,-10.78113550482572,0.3860813948160573,0.12940024341418424,5.191109118321416,0.8129059943065172,-10.78113550482572,11.993386211046193
27.63,127.94606285505765,20.03581875705727,385.8617296924741,5.190452631526849,0.8128031912179436,-10.78113550482572,0.3858617296924741,0.12950532434373502,5.190452631526849,0.8128031912179436,-10.78113550482572,11.993095110153668
27.64,128.04986546359163,20.05207381176304,385.6420669010523,5.189795860965209,0.8127003436926321,-10.78113550482572,0.38564206690105235,0.12961039198072163,5.189795860965209,0.8127003436926321,-10.78113550482572,11.992803913203263
27.650000000000002,128.1536549339276,20.068326809081903,385.42240644173086,5.189138806351104,0.8125974516858917,-10.78113550482572,0.38542240644173087,0.12971544631939677,5.189138806351104,0.8125974516858917,-10.78113550482572,11.992512620109228
27.66,128.25743126038174,20.08457774812379,385.20274831444834,5.188481467398697,0.8124945151529614,-10.78113550482572,0.38520274831444834,0.12982048735400734,5.188481467398697,0.8124945151529614,-10.78113550482572,11.992221230785693
27.67,128.36119443726443,20.10082662799775,384.9830925191438,5.187823843821701,0.8123915340490099,-10.78113550482572,0.3849830925191438,0.1299255150787944,5.187823843821701,0.8123915340490099,-10.78113550482572,11.991929745146658
27.68,128.46494445888035,20.1170734478119,384.763439055756,5.18716593533338,0.8122885083291356,-10.78113550482572,0.384763439055756,0.13003052948799323,5.18716593533338,0.8122885083291356,-10.78113550482572,11.991638163106003
27.69,128.56868131952842,20.13331820667349,384.5437879242239,5.186507741646546,0.812185437948366,-10.78113550482572,0.38454378792422395,0.13013553057583324,5.186507741646546,0.812185437948366,-10.78113550482572,11.991346484577479
27.7,128.67240501350184,20.14956090368886,384.3241391244865,5.18584926247356,0.812082322861658,-10.78113550482572,0.38432413912448654,0.13024051833653813,5.18584926247356,0.812082322861658,-10.78113550482572,11.991054709474714
27.71,128.7761155350882,20.16580153796346,384.10449265648253,5.185190497526332,0.8119791630238979,-10.78113550482572,0.38410449265648255,0.13034549276432583,5.185190497526332,0.8119791630238979,-10.78113550482572,11.990762837711205
27.72,128.87981287856903,20.182040108601804,383.8848485201508,5.184531446516314,0.8118759583899005,-10.78113550482572,0.3838848485201508,0.1304504538534082,5.184531446516314,0.8118759583899005,-10.78113550482572,11.990470869200333
27.73,128.98349703822038,20.19827661470754,383.66520671543014,5.183872109154508,0.8117727089144096,-10.78113550482572,0.38366520671543014,0.1305554015979915,5.183872109154508,0.8117727089144096,-10.78113550482572,11.990178803855343
27.740000000000002,129.0871680083122,20.21451105538339,383.44556724225964,5.183212485151456,0.8116694145520976,-10.78113550482572,0.38344556724225964,0.13066033599227594,5.183212485151456,0.8116694145520976,-10.78113550482572,11.989886641589361
27.75,129.190825783109,20.23074342973117,383.2259301005782,5.182552574217248,0.8115660752575655,-10.78113550482572,0.3832259301005782,0.13076525703045605,5.182552574217248,0.8115660752575655,-10.78113550482572,11.98959438231538
27.76,129.29447035686923,20.246973736851796,383.00629529032443,5.181892376061513,0.8114626909853426,-10.78113550482572,0.38300629529032443,0.1308701647067203,5.181892376061513,0.8114626909853426,-10.78113550482572,11.98930202594627
27.77,129.39810172384554,20.26320197584526,382.78666281143734,5.181231890393422,0.8113592616898863,-10.78113550482572,0.38278666281143736,0.13097505901525136,5.181231890393422,0.8113592616898863,-10.78113550482572,11.989009572394771
27.78,129.5017198782849,20.279428145810652,382.56703266385597,5.180571116921687,0.8112557873255821,-10.78113550482572,0.382567032663856,0.13107993995022604,5.180571116921687,0.8112557873255821,-10.78113550482572,11.988717021573501
27.79,129.60532481442843,20.295652245846142,382.34740484751893,5.179910055354558,0.8111522678467432,-10.78113550482572,0.38234740484751895,0.13118480750581532,5.179910055354558,0.8111522678467432,-10.78113550482572,11.988424373394942
27.8,129.70891652651127,20.311874275048996,382.1277793623655,5.179248705399828,0.8110487032076111,-10.78113550482572,0.3821277793623655,0.13128966167618406,5.179248705399828,0.8110487032076111,-10.78113550482572,11.988131627771455
27.810000000000002,129.81249500876282,20.328094232515557,381.90815620833416,5.1785870667648215,0.810945093362354,-10.78113550482572,0.3819081562083342,0.13139450245549128,5.1785870667648215,0.810945093362354,-10.78113550482572,11.98783878461527
27.82,129.91606025540665,20.34431211734126,381.68853538536405,5.177925139156402,0.8108414382650683,-10.78113550482572,0.38168853538536407,0.13149932983789023,5.177925139156402,0.8108414382650683,-10.78113550482572,11.987545843838486
27.830000000000002,130.0196122606603,20.3605279286206,381.468916893394,5.1772629222809705,0.8107377378697771,-10.78113550482572,0.381468916893394,0.13160414381752797,5.1772629222809705,0.8107377378697771,-10.78113550482572,11.987252805353078
27.84,130.1231510187356,20.376741665447167,381.2493007323629,5.176600415844458,0.8106339921304309,-10.78113550482572,0.3812493007323629,0.13170894438854577,5.176600415844458,0.8106339921304309,-10.78113550482572,11.98695966907089
27.85,130.22667652383848,20.392953326913634,381.0296869022096,5.175937619552334,0.810530201000907,-10.78113550482572,0.3810296869022096,0.13181373154507894,5.175937619552334,0.810530201000907,-10.78113550482572,11.986666434903634
27.86,130.3301887701689,20.409162912111743,380.81007540287345,5.175274533109597,0.8104263644350099,-10.78113550482572,0.3808100754028735,0.1319185052812568,5.175274533109597,0.8104263644350099,-10.78113550482572,11.986373102762897
27.87,130.43368775192093,20.425370420132303,380.5904662342928,5.174611156220778,0.81032248238647,-10.78113550482572,0.3805904662342928,0.13202326559120262,5.174611156220778,0.81032248238647,-10.78113550482572,11.986079672560134
27.88,130.53717346328278,20.441575850065227,380.370859396407,5.173947488589938,0.8102185548089446,-10.78113550482572,0.380370859396407,0.1321280124690338,5.173947488589938,0.8102185548089446,-10.78113550482572,11.985786144206669
27.89,130.64064589843662,20.457779200999468,380.1512548891546,5.173283529920668,0.8101145816560172,-10.78113550482572,0.3801512548891546,0.13223274590886158,5.173283529920668,0.8101145816560172,-10.78113550482572,11.985492517613695
27.900000000000002,130.74410505155885,20.473980472023058,379.9316527124748,5.172619279916087,0.8100105628811978,-10.78113550482572,0.37993165271247475,0.13233746590479142,5.172619279916087,0.8100105628811978,-10.78113550482572,11.985198792692279
27.91,130.8475509168199,20.490179662223106,379.7120528663064,5.171954738278842,0.8099064984379218,-10.78113550482572,0.37971205286630644,0.13244217245092274,5.171954738278842,0.8099064984379218,-10.78113550482572,11.984904969353352
27.92,130.9509834883841,20.50637677068579,379.4924553505883,5.171289904711104,0.8098023882795508,-10.78113550482572,0.3794924553505883,0.1325468655413487,5.171289904711104,0.8098023882795508,-10.78113550482572,11.984611047507716
27.93,131.05440276040986,20.52257179649634,379.2728601652594,5.170624778914574,0.8096982323593719,-10.78113550482572,0.3792728601652594,0.1326515451701565,5.170624778914574,0.8096982323593719,-10.78113550482572,11.984317027066039
27.94,131.15780872704988,20.538764738739065,379.0532673102589,5.169959360590472,0.8095940306305978,-10.78113550482572,0.3790532673102589,0.13275621133142765,5.169959360590472,0.8095940306305978,-10.78113550482572,11.984022907938865
27.95,131.26120138245048,20.554955596497337,378.8336767855254,5.1692936494395445,0.8094897830463667,-10.78113550482572,0.37883367678552543,0.13286086401923705,5.1692936494395445,0.8094897830463667,-10.78113550482572,11.983728690036594
27.96,131.36458072075223,20.571144368853584,378.614088590998,5.16862764516206,0.8093854895597415,-10.78113550482572,0.378614088590998,0.13296550322765394,5.16862764516206,0.8093854895597415,-10.78113550482572,11.983434373269505
27.97,131.4679467360897,20.587331054889304,378.3945027266155,5.167961347457807,0.8092811501237108,-10.78113550482572,0.3783945027266155,0.13307012895074133,5.167961347457807,0.8092811501237108,-10.78113550482572,11.983139957547738
27.98,131.57129942259138,20.603515653685033,378.1749191923171,5.167294756026094,0.8091767646911873,-10.78113550482572,0.3781749191923171,0.13317474118255623,5.167294756026094,0.8091767646911873,-10.78113550482572,11.982845442781302
27.990000000000002,131.67463877437973,20.619698164320386,377.9553379880415,5.166627870565751,0.809072333215009,-10.78113550482572,0.3779553379880415,0.13327933991714944,5.166627870565751,0.809072333215009,-10.78113550482572,11.982550828880072
28.0,131.77796478557119,20.635878585874025,377.7357591137278,5.165960690775124,0.8089678556479383,-10.78113550482572,0.3777357591137278,0.13338392514856567,5.165960690775124,0.8089678556479383,-10.78113550482572,11.982256115753792
28.01,131.88127745027626,20.65205691742367,377.5161825693148,5.165293216352077,0.8088633319426617,-10.78113550482572,0.37751618256931485,0.13348849687084371,5.165293216352077,0.8088633319426617,-10.78113550482572,11.98196130331207
28.02,131.98457676259943,20.66823315804609,377.29660835474164,5.164625446993987,0.8087587620517902,-10.78113550482572,0.37729660835474166,0.13359305507801614,5.164625446993987,0.8087587620517902,-10.78113550482572,11.981666391464382
28.03,132.08786271663888,20.684407306817103,377.07703646994713,5.16395738239775,0.8086541459278584,-10.78113550482572,0.3770770364699471,0.13369759976410928,5.16395738239775,0.8086541459278584,-10.78113550482572,11.981371380120068
28.04,132.19113530648687,20.70057936281159,376.85746691487026,5.163289022259774,0.8085494835233257,-10.78113550482572,0.37685746691487026,0.1338021309231433,5.163289022259774,0.8085494835233257,-10.78113550482572,11.981076269188335
28.05,132.29439452622967,20.71674932510348,376.6378996894502,5.16262036627598,0.808444774790574,-10.78113550482572,0.3766378996894502,0.13390664854913248,5.16262036627598,0.808444774790574,-10.78113550482572,11.980781058578254
28.060000000000002,132.3976403699472,20.732917192765722,376.4183347936255,5.1619514141418,0.8083400196819095,-10.78113550482572,0.3764183347936255,0.13401115263608454,5.1619514141418,0.8083400196819095,-10.78113550482572,11.98048574819876
28.07,132.50087283171362,20.74908296487034,376.19877222733544,5.161282165552178,0.8082352181495617,-10.78113550482572,0.37619877222733544,0.1341156431780015,5.161282165552178,0.8082352181495617,-10.78113550482572,11.980190337958659
28.080000000000002,132.60409190559685,20.765246640488385,375.97921199051876,5.160612620201567,0.8081303701456831,-10.78113550482572,0.37597921199051876,0.13422012016887888,5.160612620201567,0.8081303701456831,-10.78113550482572,11.97989482776661
28.09,132.70729758565855,20.781408218689958,375.7596540831148,5.159942777783928,0.8080254756223494,-10.78113550482572,0.3757596540831148,0.13432458360270608,5.159942777783928,0.8080254756223494,-10.78113550482572,11.979599217531153
28.1,132.81048986595448,20.797567698544196,375.54009850506213,5.159272637992729,0.807920534531559,-10.78113550482572,0.37554009850506215,0.13442903347346633,5.159272637992729,0.807920534531559,-10.78113550482572,11.97930350716067
28.11,132.91366874053404,20.813725079119283,375.3205452562999,5.158602200520947,0.8078155468252332,-10.78113550482572,0.37532054525629993,0.13453346977513653,5.158602200520947,0.8078155468252332,-10.78113550482572,11.979007696563427
28.12,133.01683420344065,20.829880359482434,375.10099433676703,5.15793146506106,0.8077105124552155,-10.78113550482572,0.375100994336767,0.13463789250168756,5.15793146506106,0.8077105124552155,-10.78113550482572,11.978711785647542
28.13,133.1199862487115,20.846033538699906,374.88144574640256,5.157260431305055,0.8076054313732722,-10.78113550482572,0.3748814457464026,0.13474230164708387,5.157260431305055,0.8076054313732722,-10.78113550482572,11.978415774320998
28.14,133.2231248703778,20.862184615836977,374.6618994851455,5.156589098944417,0.8075003035310915,-10.78113550482572,0.3746618994851455,0.134846697205284,5.156589098944417,0.8075003035310915,-10.78113550482572,11.978119662491645
28.150000000000002,133.32625006246428,20.878333589957975,374.4423555529349,5.15591746767014,0.8073951288802838,-10.78113550482572,0.37444235555293487,0.1349510791702398,5.15591746767014,0.8073951288802838,-10.78113550482572,11.977823450067186
28.16,133.4293618189896,20.894480460126264,374.2228139497095,5.15524553717271,0.8072899073723809,-10.78113550482572,0.3742228139497095,0.13505544753589707,5.15524553717271,0.8072899073723809,-10.78113550482572,11.977527136955198
28.17,133.5324601339664,20.9106252254042,374.0032746754085,5.15457330714212,0.807184638958837,-10.78113550482572,0.3740032746754085,0.13515980229619545,5.15457330714212,0.807184638958837,-10.78113550482572,11.977230723063112
28.18,133.6355450014008,20.926767884853216,373.78373772997077,5.153900777267857,0.8070793235910269,-10.78113550482572,0.37378373772997076,0.13526414344506804,5.153900777267857,0.8070793235910269,-10.78113550482572,11.97693420829822
28.19,133.7386164152929,20.942908437533728,373.5642031133353,5.1532279472389115,0.8069739612202478,-10.78113550482572,0.37356420311333527,0.13536847097644183,5.1532279472389115,0.8069739612202478,-10.78113550482572,11.976637592567682
28.2,133.84167436963668,20.959046882505216,373.3446708254412,5.152554816743764,0.806868551797717,-10.78113550482572,0.3733446708254412,0.1354727848842376,5.152554816743764,0.806868551797717,-10.78113550482572,11.976340875778513
28.21,133.9447188584196,20.975183218826153,373.1251408662274,5.151881385470394,0.8067630952745737,-10.78113550482572,0.37312514086622744,0.13557708516236952,5.151881385470394,0.8067630952745737,-10.78113550482572,11.97604405783759
28.22,134.0477498756232,20.991317445554056,372.905613235633,5.151207653106274,0.8066575916018772,-10.78113550482572,0.372905613235633,0.13568137180474577,5.151207653106274,0.8066575916018772,-10.78113550482572,11.975747138651656
28.23,134.1507674152225,21.007449561745457,372.6860879335968,5.150533619338371,0.8065520407306077,-10.78113550482572,0.3726860879335968,0.135785644805268,5.150533619338371,0.8065520407306077,-10.78113550482572,11.975450118127304
28.240000000000002,134.25377147118627,21.02357956645589,372.466564960058,5.149859283853143,0.8064464426116661,-10.78113550482572,0.37246656496005803,0.13588990415783142,5.149859283853143,0.8064464426116661,-10.78113550482572,11.975152996170994
28.25,134.35676203747724,21.039707458739922,372.2470443149555,5.149184646336539,0.8063407971958731,-10.78113550482572,0.3722470443149555,0.13599414985632524,5.149184646336539,0.8063407971958731,-10.78113550482572,11.974855772689047
28.26,134.4597391080516,21.055833237651136,372.0275259982284,5.148509706473996,0.8062351044339698,-10.78113550482572,0.3720275259982284,0.13609838189463194,5.148509706473996,0.8062351044339698,-10.78113550482572,11.974558447587633
28.27,134.56270267685946,21.071956902242125,371.80801000981563,5.147834463950446,0.8061293642766174,-10.78113550482572,0.3718080100098156,0.13620260026662792,5.147834463950446,0.8061293642766174,-10.78113550482572,11.974261020772795
28.28,134.66565273784437,21.088078451564492,371.5884963496563,5.147158918450301,0.8060235766743964,-10.78113550482572,0.3715884963496563,0.13630680496618294,5.147158918450301,0.8060235766743964,-10.78113550482572,11.973963492150425
28.29,134.76858928494372,21.10419788466886,371.36898501768934,5.146483069657464,0.8059177415778073,-10.78113550482572,0.37136898501768933,0.13641099598716044,5.146483069657464,0.8059177415778073,-10.78113550482572,11.973665861626277
28.3,134.87151231208856,21.12031520060486,371.14947601385376,5.14580691725532,0.8058118589372696,-10.78113550482572,0.3711494760138538,0.13651517332341764,5.14580691725532,0.8058118589372696,-10.78113550482572,11.97336812910596
28.310000000000002,134.97442181320358,21.13643039842112,370.92996933808877,5.145130460926743,0.8057059287031225,-10.78113550482572,0.37092996933808875,0.13661933696880507,5.145130460926743,0.8057059287031225,-10.78113550482572,11.973070294494947
28.32,135.07731778220716,21.152543477165267,370.7104649903332,5.1444537003540844,0.8055999508256236,-10.78113550482572,0.3707104649903332,0.13672348691716704,5.1444537003540844,0.8055999508256236,-10.78113550482572,11.972772357698563
28.330000000000002,135.1802002130113,21.168654435883962,370.49096297052614,5.143776635219181,0.8054939252549502,-10.78113550482572,0.37049096297052614,0.13682762316234132,5.143776635219181,0.8054939252549502,-10.78113550482572,11.972474318621993
28.34,135.2830690995216,21.184763273622842,370.2714632786065,5.14309926520335,0.8053878519411973,-10.78113550482572,0.37027146327860655,0.13693174569815933,5.14309926520335,0.8053878519411973,-10.78113550482572,11.972176177170274
28.35,135.38592443563732,21.20086998942656,370.0519659145135,5.1424215899873875,0.8052817308343794,-10.78113550482572,0.3700519659145135,0.13703585451844588,5.1424215899873875,0.8052817308343794,-10.78113550482572,11.971877933248308
28.36,135.48876621525136,21.216974582338757,369.8324708781862,5.141743609251567,0.8051755618844285,-10.78113550482572,0.3698324708781862,0.1371399496170195,5.141743609251567,0.8051755618844285,-10.78113550482572,11.971579586760845
28.37,135.5915944322501,21.233077051402088,369.61297816956346,5.141065322675641,0.8050693450411951,-10.78113550482572,0.36961297816956346,0.13724403098769206,5.141065322675641,0.8050693450411951,-10.78113550482572,11.971281137612499
28.38,135.69440908051365,21.249177395658197,369.39348778858454,5.140386729938838,0.8049630802544478,-10.78113550482572,0.36939348778858455,0.13734809862426905,5.140386729938838,0.8049630802544478,-10.78113550482572,11.970982585707732
28.39,135.79721015391564,21.265275614147704,369.1739997351884,5.13970783071986,0.8048567674738728,-10.78113550482572,0.3691739997351884,0.1374521525205495,5.13970783071986,0.8048567674738728,-10.78113550482572,11.970683930950866
28.400000000000002,135.8999976463233,21.281371705910242,368.954514009314,5.139028624696882,0.8047504066490736,-10.78113550482572,0.368954514009314,0.13755619267032584,5.139028624696882,0.8047504066490736,-10.78113550482572,11.970385173246077
28.41,136.00277155159733,21.297465669984447,368.73503061090054,5.138349111547557,0.8046439977295717,-10.78113550482572,0.36873503061090057,0.13766021906738393,5.138349111547557,0.8046439977295717,-10.78113550482572,11.970086312497397
28.42,136.10553186359198,21.313557505407914,368.515549539887,5.137669290949002,0.8045375406648053,-10.78113550482572,0.368515549539887,0.13776423170550323,5.137669290949002,0.8045375406648053,-10.78113550482572,11.96978734860871
28.43,136.20827857615527,21.32964721121726,368.2960707962123,5.136989162577809,0.8044310354041301,-10.78113550482572,0.3682960707962123,0.13786823057845668,5.136989162577809,0.8044310354041301,-10.78113550482572,11.969488281483756
28.44,136.3110116831284,21.34573478644805,368.07659437981573,5.136308726110037,0.8043244818968179,-10.78113550482572,0.3680765943798157,0.13797221568001056,5.136308726110037,0.8043244818968179,-10.78113550482572,11.969189111026129
28.45,136.41373117834638,21.361820230134864,367.85712029063615,5.135627981221214,0.8042178800920583,-10.78113550482572,0.36785712029063616,0.13807618700392457,5.135627981221214,0.8042178800920583,-10.78113550482572,11.968889837139274
28.46,136.5164370556375,21.377903541311237,367.6376485286128,5.134946927586332,0.8041112299389561,-10.78113550482572,0.3676376485286128,0.13818014454395192,5.134946927586332,0.8041112299389561,-10.78113550482572,11.96859045972649
28.47,136.61912930882372,21.39398471900972,367.4181790936846,5.134265564879855,0.8040045313865336,-10.78113550482572,0.3674181790936846,0.1382840882938392,5.134265564879855,0.8040045313865336,-10.78113550482572,11.968290978690938
