time [sec],pos_east [m],pos_north [m],pos_up [m],vel_east [m/s],vel_north [m/s],vel_up [m/s],omega_roll [rad/s],omega_pitch [rad/s],omega_yaw [rad/s],quat0,quat1,quat2,quat3,yaw [deg],pitch [deg],roll [deg],Mass [kg],Lcg [m],Lcg_prop [m],Lcp [m],Ij_roll [kg m2],Ij_pitch [kg m2],Altitude [km],Downrange [km],vel_air_east [m/s],vel_air_north [m/s],vel_air_up [m/s],vel_air_BODY_x [m/s],vel_air_BODY_y [m/s],vel_air_BODY_z [m/s],vel_air_abs [m/s],alpha [deg],beta [deg],Mach,Dynamics Pressure [kPa],Fst,Drag [N],Normal Force [N],Side Force [N],Thrust [N],Force_BODY_x [N],Force_BODY_y [N],Force_BODY_z [N],Acc_east [m/s2],Acc_north [m/s2],Acc_up [m/s2],Acc_BODY_x [m/s2],Acc_BODY_y [m/s2],Acc_BODY_z [m/s2],Acc_abs [m/s2],Atomospheric Pressure [Pa]
9.41,-29.709345834359276,-4.652359402432497,636.8573586879163,-2.843918532634593,-0.44534575748729,34.74480396084505,0.0,0.060271537489969274,-6.239220732874077E-16,-0.06105565551246281,0.6152072011187318,0.04787769882992909,0.7845381014179217,-171.1,-76.20459043413801,-4.668348736867926E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6368573586879163,0.030071409642964245,-8.645723332596496,-1.353884143444088,34.74480396084505,35.829280363867085,-4.974177395697813E-15,-0.21355351286710622,35.82991678047061,-0.3414963955174918,-7.954229228860537E-15,0.11349204192653571,0.7393615877152971,12.564424275985086,9.143827925342816,-0.8383820800427798,-1.9527829088572608E-14,0.0,-9.143827925342816,1.9527829088572608E-14,0.8383820800427798,0.39079845640089933,0.061197405127314336,-10.951266439602398,-10.729683273318024,4.479995959683535E-15,-2.2272409033110154,10.95840796772421,93905.1582769296
9.42,-29.73776549084687,-4.656809801872831,637.2042592869873,-2.840013871841351,-0.4447343039246288,34.635328120615846,0.0,0.06056105420768808,-6.385019241081377E-16,-0.061070115654508726,0.6149701792463175,0.047859252911541056,0.7847239078316228,-171.1,-76.16997453759984,-4.9895261235932566E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6372042592869873,0.03010017564598954,-8.64252080822375,-1.3533826415106514,34.635328120615846,35.72232593516807,-5.211524570353754E-15,-0.21492859159753053,35.7229725039486,-0.34472426643501614,-8.358721063231638E-15,0.11315380788276642,0.7349296884696954,12.564424275985086,9.08901776917895,-0.8412336312765716,-2.039785984772223E-14,0.0,-9.08901776917895,2.039785984772223E-14,0.8412336312765716,0.3901342824811014,0.06109339826705381,-10.943906069687657,-10.721028015222004,4.7345265353398285E-15,-2.232616294993616,10.951028135468615,93901.24054955496
9.43,-29.76614613387718,-4.661254091968791,637.5500654952283,-2.8361158353691134,-0.444123887702954,34.525925750316695,0.0,0.06085248687842657,-6.529769934942009E-16,-0.06108463970608764,0.6147319612785184,0.04784071390858819,0.7849105354544855,-171.1,-76.13519221203943,-4.977253377765431E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6375500654952283,0.030128902160105785,-8.63932239725657,-1.3528817837193365,34.525925750316695,35.61545924071623,-5.6328398369935646E-15,-0.21631595859208375,35.61611614874733,-0.34799043265191454,-9.061570553762948E-15,0.11281584764432083,0.7305149450436431,12.564424275985086,9.034419782357508,-0.8441028921975461,-2.1980195989854726E-14,0.0,-9.034419782357508,2.1980195989854726E-14,0.8441028921975461,0.38947359332147846,0.0609899371056738,-10.936572440159761,-10.71239048675994,4.955044521948121E-15,-2.238016141671213,10.94367516838767,93897.33531385034
9.44,-29.794487829519063,-4.665692283066486,637.8947780460031,-2.8322243883365172,-0.44351450335999,34.416596582946305,0.0,0.06114585060739829,-6.673141167084944E-16,-0.06109922804501272,0.6144925388734674,0.04782208117187555,0.7850979891412416,-171.1,-76.10024235537543,-4.96498401954239E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6378947780460031,0.030157589252187016,-8.636128069384108,-1.3523815653235918,34.416596582946305,35.50868012382222,-5.1659919223539316E-15,-0.21771574723617348,35.50934756205078,-0.3512954324060702,-8.335538512284083E-15,0.11247816074644244,0.7261173155576373,12.564424275985086,8.980033446946564,-0.8469899857336624,-2.009737956809225E-14,0.0,-8.980033446946564,2.009737956809225E-14,0.8469899857336624,0.3888163956856827,0.06088702270233454,-10.929265470539935,-10.703770524377266,4.696784378895022E-15,-2.243440595629248,10.936348986047586,93893.44256027786
9.450000000000001,-29.822790643492223,-4.670124385457345,638.2383976700096,-2.8283394957942245,-0.44290614542281626,34.30734035230716,0.0,0.061441160628689165,-6.811684519796799E-16,-0.061113881051577876,0.6142519036192409,0.04780335404675611,0.7852862737784994,-171.1,-76.06512385683497,-5.282899294106073E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6382383976700096,0.03018623698875384,-8.632937794204993,-1.3518819815626886,34.30734035230716,35.40198842973388,-5.6193583902313454E-15,-0.2191280925330048,35.402666593068226,-0.35463981250948823,-9.094386110302907E-15,0.11214074673074176,0.7217367583341665,12.564424275985086,8.925858247512268,-0.8498950355125588,-2.179471490097863E-14,0.0,-8.925858247512268,2.179471490097863E-14,0.8498950355125588,0.38816269640514167,0.06078465612680802,-10.92198508054759,-10.695167963817985,5.0897031213076514E-15,-2.2488898102724826,10.929049508214568,93889.5622793352
9.46,-29.851054641166538,-4.674550409378017,638.5809250952871,-2.824461122724245,-0.44229880840776187,34.19815679300357,0.0,0.061738432306217055,-6.911039762549564E-16,-0.06112859910857206,0.614010047033206,0.04778453187308007,0.7854753942849272,-171.1,-76.0298355968794,-4.28172820700011E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6385809250952871,0.030214845435972807,-8.629751541226756,-1.351383027661634,34.19815679300357,35.29538400564844,-3.7272412699163925E-15,-0.2205531311243849,35.29607309304864,-0.358024128498791,-6.0503952785401805E-15,0.11180360514524193,0.7173732318968045,12.564424275985086,8.871893671107623,-0.8528181658602657,-1.4412120841714922E-14,0.0,-8.871893671107623,1.4412120841714922E-14,0.8528181658602657,0.3875125023782317,0.06068283845935292,-10.914731190097482,-10.686582640110716,3.669169211118862E-15,-2.2543639401336417,10.921776654851982,93885.69446155544
9.47,-29.87927988756134,-4.678970365010259,638.9223610472253,-2.820589234039275,-0.4416924868203018,34.089045640439736,0.0,0.06203768113469559,-6.9455398068353475E-16,-0.061143382601293546,0.6137669605613654,0.04776561398514369,0.7856653556114368,-171.10000000000002,-75.99437644712982,-3.285464443504325E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6389223610472253,0.030243414659655608,-8.626569279865286,-1.3508846988310848,34.089045640439736,35.18886670072495,-1.4001363458137816E-15,-0.22199100131194704,35.1895669152954,-0.3614489447888118,-2.279707037915553E-15,0.11146673554442584,0.7130266949693043,12.564424275985086,8.81813920726129,-0.8557595018003271,-5.3973901076324295E-15,0.0,-8.81813920726129,5.3973901076324295E-15,0.8557595018003271,0.38686582056949725,0.06058157079058672,-10.90750371929685,-10.678014387554592,2.075770627509972E-15,-2.2598631408819996,10.914530346117463,93881.8390975058
9.48,-29.90746644734476,-4.68338426248083,639.2627062485723,-2.8167237945820376,-0.44108717515495316,33.980006630817826,0.0,0.0623389227406025,-6.972256809549229E-16,-0.06115823191756411,0.6135226355776925,0.047746599711637715,0.7858561627413657,-171.10000000000002,-75.95874527029177,-3.277294169310883E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6392627062485723,0.030271944725258498,-8.62339097944428,-1.3503869902672585,33.980006630817826,35.082436366097,-1.8290933532807732E-15,-0.22344184307862847,35.08314791518121,-0.36491483482907555,-2.9871700718472507E-15,0.11113013748928355,0.7086971064747124,12.564424275985086,8.764594347966629,-0.8587191690526927,-7.029421544666015E-15,0.0,-8.764594347966629,7.029421544666015E-15,0.8587191690526927,0.386222658008833,0.060480854221360084,-10.900302588442601,-10.669463039705043,2.255182511351844E-15,-2.26538756933204,10.907310502360113,93877.99617778933
9.49,-29.93561438483299,-4.687792111861378,639.6019614194413,-2.8128647691246336,-0.4404828678951744,33.87103950113614,0.0,0.06264217288315198,-6.99675961317565E-16,-0.06117314744774325,0.6132770633834635,0.047727488375595296,0.7860478206906606,-171.1,-75.92294092007967,-3.922951544244939E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6396019614194413,0.030300435697881472,-8.62021660919469,-1.3498898971518525,33.87103950113614,34.976092854885664,-2.976125929222052E-15,-0.22490579811036326,34.97681595016344,-0.36842238126315385,-4.875213778373589E-15,0.11079381054736127,0.7043844255344741,12.564424275985086,8.71125858767064,-0.8616972940321734,-1.1402560578023792E-14,0.0,-8.71125858767064,1.1402560578023792E-14,0.8616972940321734,0.3855830217906031,0.06038068986262171,-10.89312771801846,-10.660928429359405,3.132460022151361E-15,-2.2709373834522095,10.900117044117625,93874.16569304354
9.5,-29.963723763989595,-4.692193923168328,639.9401272773205,-2.8090121223679003,-0.43987955951326413,33.76214398918717,0.0,0.06294744745527162,-7.017223339830736E-16,-0.06118812958474232,0.6130302352065826,0.04770827929433948,0.7862403345080586,-171.10000000000002,-75.88696224114032,-3.587056905924311E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6399401272773205,0.030328887642267603,-8.617046138254205,-1.349393414651957,33.76214398918717,34.869836022212596,-2.0453581034565583E-15,-0.2263830098182371,34.87057087979962,-0.37197217609135586,-3.360724644425913E-15,0.11045775429281075,0.7000886114675462,12.564424275985086,8.658131423262985,-0.8646940038474242,-7.812408119212779E-15,0.0,-8.658131423262985,7.812408119212779E-15,0.8646940038474242,0.38494691907281336,0.06028107883528679,-10.885979028692088,-10.652410388542336,2.536107009337887E-15,-2.2765127423735816,10.892949892113391,93870.34763394063
9.51,-29.991794648424783,-4.696589706362774,640.2772045370792,-2.8051658189407824,-0.43927724447026295,33.653319833555834,0.0,0.06325476248458353,-7.031371902413671E-16,-0.061203178724038736,0.6127821422009,0.04768897177943023,0.7864337092752688,-171.10000000000002,-75.85080806897575,-3.2527978070267286E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6402772045370793,0.03035730062280232,-8.613879535666715,-1.3488975379199748,33.653319833555834,34.763665725213386,-1.3396672429105461E-15,-0.2278736233608516,34.76441256576327,-0.37556482083639864,-2.2079268224510068E-15,0.11012196830643962,0.695809623789515,12.564424275985086,8.60521235406508,-0.8677094262994445,-5.101220375629071E-15,0.0,-8.60521235406508,5.101220375629071E-15,0.8677094262994445,0.3843143570762168,0.06018202227009397,-10.878856441312243,-10.643908748491123,2.0440394434429247E-15,-2.28211380639864,10.885808967253665,93866.54199118743
9.52,-30.019827101394704,-4.7009794713503625,640.6131939109771,-2.8013258233997056,-0.43867591721585514,33.544566773617696,0.0,0.06356413413438969,-7.028857891414805E-16,-0.06121829526369,0.6125327754455263,0.04766956513661093,0.7866279501071535,-171.10000000000002,-75.8144772298661,-3.2446372651176455E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6406131939109772,0.030385674703512663,-8.6107167703818,-1.3484022620935394,33.544566773617696,34.6575818230514,-1.768663933867889E-15,-0.22937778566700828,34.658340871860275,-0.3792009267122931,-2.9238843013951854E-15,0.10978645217576367,0.69154742221173,12.564424275985086,8.552500881819379,-0.8707436898800209,-6.713996791760939E-15,0.0,-8.552500881819379,6.713996791760939E-15,0.8707436898800209,0.3836853430834075,0.060083521307466616,-10.871759876905912,-10.635423339640804,2.2373436266023717E-15,-2.287740737010076,10.878694190624673,93862.74875552549
9.53,-30.047821185800682,-4.705363227981183,640.948096108671,-2.797492100227966,-0.4380755721882732,33.43588454953715,0.0,0.06387557870466143,-7.026873168026074E-16,-0.06123347960434777,0.6122821259441396,0.04765005866575452,0.7868230621519092,-171.10000000000002,-75.7779685407919,-3.236479225955307E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6409480961086711,0.03041400994806653,-8.607557811254214,-1.347907582295436,33.43588454953715,34.551584176931584,-1.531536640500146E-15,-0.23089564545874275,34.552355664045265,-0.38288111479656034,-2.5396411904157176E-15,0.10945120549505899,0.6873019666404239,12.564424275985086,8.499996510678503,-0.8737969237701795,-5.79587389898925E-15,0.0,-8.499996510678503,5.79587389898925E-15,0.8737969237701795,0.38305988443789873,0.05998557709736903,-10.864689256675453,-10.626953991609168,2.1253400784675765E-15,-2.2933936968796087,10.871605483489745,93858.96791773036
9.540000000000001,-30.075776964188524,-4.709740986049642,641.2819118372238,-2.793664613835121,-0.4374762038142028,33.327272902265705,0.0,0.06418911263303322,-7.049589094991322E-16,-0.061248732149271894,0.6120301846242848,0.04763045166080907,0.7870190505912458,-171.10000000000002,-75.7412808093543,-2.905491346112006E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6412819118372238,0.030442306419771956,-8.604402627043392,-1.3474134936335225,33.327272902265705,34.445672650114545,-1.2759995299315059E-15,-0.23242735327461084,34.44645681043842,-0.3866060162056734,-2.122406612908811E-15,0.10911622786541547,0.6830732171758501,12.564424275985086,8.44769874719456,-0.8768692578382816,-4.8138751945917054E-15,0.0,-8.44769874719456,4.8138751945917054E-15,0.8768692578382816,0.38243798854315125,0.05988819079915194,-10.857644501995706,-10.61850053318149,1.8695989273115522E-15,-2.299072849876866,10.864542767286421,93855.1994686124
9.55,-30.103694498747764,-4.714112755294362,641.6146418011115,-2.789843328556401,-0.4368778065086899,33.21873157354028,0.0,0.06450475249580012,-7.053446319205224E-16,-0.061264053304344354,0.6117769423366711,0.047610743409742896,0.7872159206405669,-171.10000000000002,-75.70441283369748,-2.898153692613293E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6416146418011115,0.030470564181576378,-8.601251186412956,-1.3469199912006529,33.21873157354028,34.3398471079312,-1.4844873131006701E-15,-0.23397306149339236,34.34064418134283,-0.39037627227405924,-2.476798551950113E-15,0.10878151889479225,0.678861134111425,12.564424275985086,8.395607100308538,-0.8799608226383578,-5.5830383301407E-15,0.0,-8.395607100308538,5.5830383301407E-15,0.8799608226383578,0.3818196628616234,0.05979136358140496,-10.850625534411126,-10.610062792295224,1.9589278783774276E-15,-2.3047783610782546,10.857505963623572,93851.44339901584
9.56,-30.131573851310904,-4.718478545398057,641.9462867022315,-2.7860282086521186,-0.4362803746750489,33.110260305881496,0.0,0.06482251500891979,-7.066501987290579E-16,-0.061279443478083166,0.6115223898544584,0.0475909331944892,0.7874136775491479,-171.10000000000002,-75.66736340242775,-2.890818368840511E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6419462867022315,0.030498783296065844,-8.598103457930232,-1.346427070074602,33.110260305881496,34.23410741779727,-2.1370730567534454E-15,-0.23553292435799555,34.234917649261824,-0.39419253473637067,-3.576619284367826E-15,0.10844707819807257,0.6746656779328658,12.564424275985086,8.343721081339652,-0.8830717494078383,-8.012357338336706E-15,0.0,-8.343721081339652,8.012357338336706E-15,0.8830717494078383,0.381204914913733,0.059695096621794015,-10.843632275632906,-10.601640596024454,2.291121327112291E-15,-2.3105103967759275,10.850494994278499,93847.69969981893
9.57,-30.159415083352673,-4.72283836598741,642.2768472399102,-2.782219218307098,-0.4356839027047728,33.00185884259204,0.0,0.06514241702901787,-7.079201461510762E-16,-0.06129490308165625,0.6112665178725408,0.04757102029089024,0.7876123266003143,-171.10000000000002,-75.63013129453373,-2.8834854009984315E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6422768472399103,0.030526963825464257,-8.594959410065776,-1.3459347253179907,33.00185884259204,34.12845344922837,-1.6794444943530933E-15,-0.23710709799983043,34.12927708891692,-0.3980554659135333,-2.819429230868849E-15,0.10811290539712133,0.6704868093173462,12.564424275985086,8.292040203974894,-0.8862021700656862,-6.276975237630205E-15,0.0,-8.292040203974894,6.276975237630205E-15,0.8862021700656862,0.38059375227686304,0.05959939110690644,-10.836664647536086,-10.593233770564165,2.0612675709050894E-15,-2.3162691244866966,10.843509781194044,93843.9683619344
9.58,-30.187218255989276,-4.727192226632964,642.6063241109116,-2.7784163216301083,-0.43508838497744506,32.893526927755076,0.0,0.06546447555439751,-7.089861486508182E-16,-0.06131043252889522,0.6110093170068228,0.04755100396864099,0.7878118731116192,-171.10000000000002,-75.59271527930555,-3.1957275728015945E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6426063241109116,0.030555105831632644,-8.591819011192925,-1.3454429519782154,32.893526927755076,34.02288507385522,-2.3444478202898465E-15,-0.23869574046336517,34.02372237726607,-0.40196573890215953,-3.9480384862594555E-15,0.1077790001208429,0.6663244891326452,12.564424275985086,8.240563984258511,-0.8893522172098143,-8.735064811678312E-15,0.0,-8.240563984258511,8.735064811678312E-15,0.8893522172098143,0.3799861825842669,0.0595042482320767,-10.829722572156673,-10.584842141214398,2.509065534805437E-15,-2.3220547129610862,10.83655024647569,93840.2493763084
9.59,-30.214983429977618,-4.731540136848995,642.9347180094431,-2.7746194826533124,-0.4344938158606526,32.78526430623257,0.0,0.06578870772605236,-7.089757214258439E-16,-0.06132603223630912,0.6107507777934877,0.04753088349123228,0.7880123224350185,-171.10000000000002,-75.55511411625268,-3.1875851545280835E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6429347180094431,0.03058320937606835,-8.588682229587318,-1.3449517450873745,32.78526430623257,33.9174021654391,-2.107378758474744E-15,-0.24029901173108392,33.91825339352208,-0.4059240377677638,-3.559850423170155E-15,0.10744536200523991,0.6621786784363055,12.564424275985086,8.18929194058159,-0.8925220241146087,-7.827190827882998E-15,0.0,-8.18929194058159,7.827190827882998E-15,0.8925220241146087,0.37938221352397533,0.05940966920121924,-10.82280597168874,-10.576465532364137,2.410961149014282E-15,-2.3278673321923544,10.829616312388653,93836.54273392117
9.6,-30.242710665714526,-4.735882106093397,643.2620296271657,-2.770828665331724,-0.433900189709901,32.67707072366379,0.0,0.06611513082868323,-7.102678173960505E-16,-0.06134170262309812,0.6104908906882628,0.047510658115893514,0.7882136799570489,-171.10000000000002,-75.51732655502288,-2.5435563542745186E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6432620296271657,0.030611274519904242,-8.585549033426485,-1.344461099662201,32.67707072366379,33.812004599887736,-9.633483703712408E-16,-0.241917073748807,33.812870019171704,-0.40993105774177835,-1.6323901458758774E-15,0.10711199069347395,0.6580493384747982,12.564424275985086,8.138223593671736,-0.8957117247283793,-3.5668217017924114E-15,0.0,-8.138223593671736,3.5668217017924114E-15,0.8957117247283793,0.37878185283768917,0.05931565522665211,-10.815914768481537,-10.568103767475131,1.5408135621266014E-15,-2.333707153425558,10.822707901354963,93832.8484257865
9.61,-30.270400023236018,-4.74021814376756,643.5882596532007,-2.7670438335426732,-0.4333075008685314,32.56894592646376,0.0,0.06644376229171835,-7.065092900600779E-16,-0.06135744411116708,0.6102296460656754,0.047490327093534825,0.7884159510990009,-171.10000000000002,-75.47935133531891,-1.9027850807372793E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6435882596532007,0.030639301323908,-8.582419390789392,-1.3439710107039953,32.56894592646376,33.70669225527137,-4.7374265049507175E-17,-0.24355009045130593,33.707572137994894,-0.4139875054223329,-8.052628156542006E-17,0.10677888583592683,0.6539364306826905,12.564424275985086,8.087358466582776,-0.8989214536704679,-1.7485262510427407E-16,0.0,-8.087358466582776,1.7485262510427407E-16,0.8989214536704679,0.3781851083196158,0.05922220752891499,-10.809048885036598,-10.559756669065447,8.445229697537303E-16,-2.339574349166648,10.815824935950573,93829.16644295183
9.620000000000001,-30.29805156221648,-4.74454825921624,643.9134087741367,-2.763264951085294,-0.4327157436676393,32.46088966182172,0.0,0.06677461969033674,-7.003090822433925E-16,-0.06137325712513911,0.6099670342183034,0.047469889668688724,0.7886191413170925,-171.10000000000002,-75.4411871868155,-1.8979045560580314E-14,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6439134087741367,0.030667289848481237,-8.579293269656029,-1.3434814731985574,32.46088966182172,33.601465011839046,-2.6042137850249444E-16,-0.24519822778826317,33.6023596360844,-0.4180940989789522,-4.440475622774029E-16,0.10644604709026309,0.6498399166818143,12.564424275985086,8.03669608468447,-0.9021513462281775,-9.581529781841442E-16,0.0,-8.03669608468447,9.581529781841442E-16,0.9021513462281775,0.37759198781527165,0.05912932733658261,-10.80220824400482,-10.551424058692861,9.549756744279954E-16,-2.345469093191624,10.80896733890242,93825.49677649797
9.63,-30.325665341967902,-4.748872461727445,644.2374776740388,-2.7594919816800116,-0.43212491242599493,32.35290167769965,0.0,0.06710772074649501,-6.904866047980142E-16,-0.06138914209236897,0.6097030453560195,0.047449345079451324,0.7888232561026437,-171.10000000000002,-75.40283282907572,-3.155042850123612E-15,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6442374776740388,0.030695240153658786,-8.576170637907008,-1.3429924821161252,32.35290167769965,33.496322752035375,1.771459344800113E-15,-0.24686165375058877,33.49723240186591,-0.4222515683612631,3.0300158179755418E-15,0.1061134741214939,0.6457597582804488,12.564424275985086,7.9862359756524155,-0.9054015383535556,6.497029705484778E-15,0.0,-7.9862359756524155,-6.497029705484778E-15,0.9054015383535556,0.37700249922026297,0.059037015886075496,-10.795392768183588,-10.543105756938102,-7.244844617534442E-16,-2.3513915605557036,10.802135033085522,93821.83941753954
9.64,-30.353241421439066,-4.753190760532314,644.5604670344549,-2.7557248889680506,-0.4315350014499659,32.24498172283087,0.0,0.06744308332995703,-6.78932949649228E-16,-0.061405099442956496,0.6094376696052282,0.04742869255742289,0.7890283009822463,-171.10000000000002,-75.36428697146614,-3.1469142689198906E-15,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6445604670344549,0.03072315229910782,-8.57305146332315,-1.3425040324113102,32.24498172283087,33.39126536051746,2.439090849809105E-15,-0.24854053839704981,33.39219032611847,-0.42646065551171597,4.185098676612738E-15,0.10578116660204229,0.6416959174724941,12.564424275985086,7.93597766945781,-0.9086721666598294,8.91731190911328E-15,0.0,-7.93597766945781,-8.91731190911328E-15,0.9086721666598294,0.37641665047900424,0.05894527442145402,-10.788602380513842,-10.534801583387837,-1.0229511351806687E-15,-2.357341927602544,10.795327941520043,93818.19435722381
9.65,-30.380779859214787,-4.7575031648049775,644.8823775344242,-2.751963636510953,-0.4309460050334423,32.1371295467186,0.0,0.06778072545932662,-6.640390008024048E-16,-0.06142112960975987,0.6091708970080966,0.0474079313276481,0.7892342815179356,-171.10000000000002,-75.32554831307218,-3.1387885476983785E-15,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6448823775344242,0.03075102634412712,-8.569935713585124,-1.34201611902304,32.1371295467186,33.286292724172135,1.5524091797236767E-15,-0.2502350538813012,33.287233301995315,-0.4307221145825472,2.6720903256985647E-15,0.10544912421180917,0.6376483564366642,12.564424275985086,7.8859206983574905,-0.9119633684178299,5.6575885278203915E-15,0.0,-7.8859206983574905,-5.6575885278203915E-15,0.9119633684178299,0.3758344495834325,0.05885410419422213,-10.781837004077186,-10.526511356617524,-6.1365028330876995E-16,-2.363320371973471,10.788545987368376,93814.5615867318
9.66,-30.40828071351508,-4.7618096836624515,645.2032098504856,-2.7482081877901097,-0.4303579174577623,32.0293448996345,0.0,0.0681206653030829,-6.491093306875341E-16,-0.06143723302840876,0.6089027175217795,0.047387060608555555,0.7894412033073605,-171.10000000000002,-75.28661554261274,0.0,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6452032098504856,0.030778862347646225,-8.566823356273048,-1.341528736874497,32.0293448996345,33.18140473213361,3.1086244689504383E-15,-0.25194537447924503,33.182361225045156,-0.43503671215693696,5.367642795339214E-15,0.1051173466382412,0.6336170375356727,12.564424275985086,7.836064596883848,-0.9152752815520796,1.1293002713303887E-14,0.0,-7.836064596883848,-1.1293002713303887E-14,0.9152752815520796,0.3752559045716647,0.058763506463117135,-10.775096562092957,-10.518234894174057,-1.5057399771478686E-15,-2.369327072616755,10.781789093932193,93810.94109727742
9.67,-30.435744042194386,-4.7661103261644975,645.5229646566837,-2.7444585062063047,-0.4297707329916415,31.921627532617407,0.0,0.06846292118061831,-6.34869114867906E-16,-0.06145341013731749,0.6086331210176351,0.04736607961189696,0.7896490719839501,-171.10000000000002,-75.24748733835328,6.245091622821979E-15,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6455229646566837,0.030806660368224645,-8.563714358866156,-1.341041880873064,31.921627532617407,33.07660127580123,3.1064491960058173E-15,-0.25367167661669754,33.07757399323374,-0.4394052274744082,5.380879149098104E-15,0.10478583357639931,0.6296019233154265,12.564424275985086,7.786408901834856,-0.9186080446364723,1.1249112583363747E-14,0.0,-7.786408901834856,-1.1249112583363747E-14,0.9186080446364723,0.3746810235265938,0.05867348249388442,-10.768380977915335,-10.509972012558185,-1.7699281201187615E-15,-2.3753622097969576,10.775057184649542,93807.33288010751
9.68,-30.463169902740738,-4.770405101313504,645.8416426245774,-2.740714555079274,-0.4291844458911041,31.813977197471907,0.0,0.06880751156327887,-6.196681954064146E-16,-0.06146966137769799,0.608362097280438,0.047344987542685665,0.7898578932170822,-171.10000000000002,-75.20816236802014,6.228857720269372E-15,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6458416426245774,0.030834420464051,-8.560608688742423,-1.3405555459102698,31.813977197471907,32.97188224885781,3.3255059039136697E-15,-0.25541413889756903,32.97287150696605,-0.4438284526609009,5.778612669504294E-15,0.10445458472902945,0.6256029765042289,12.564424275985086,7.7369531522642285,-0.9219617968902698,1.200387241594797E-14,0.0,-7.7369531522642285,-1.200387241594797E-14,0.9219617968902698,0.37410981457451636,0.058584033559068924,-10.761690175030397,-10.501722527206784,-1.846070245976339E-15,-2.381425965104193,10.768350183091874,93803.73692650192
9.69,-30.49055835227496,-4.774694018054351,646.1592444232479,-2.7369762976472836,-0.4285990503994159,31.706393646767122,0.0,0.06915445507540678,-6.017984780287506E-16,-0.061485987193572726,0.6080896360075805,0.047323783599134674,0.7900676727122486,-171.10000000000002,-75.16863928871207,9.318944689271666E-15,7.5705,1.2090626774981839,1.898,1.465,0.023254848925185034,2.503716641570453,0.6461592444232479,0.030862142692942244,-8.557506313178271,-1.3400697268617372,31.706393646767122,32.86724754728807,3.3184452538678933E-15,-0.2571729421321507,32.86825366910872,-0.44830719296290833,5.784697584056498E-15,0.10412359980663373,0.6216201600119787,12.564424275985086,7.687696889471501,-0.9253366781729043,1.1940011069839202E-14,0.0,-7.687696889471501,-1.1940011069839202E-14,0.9253366781729043,0.3735422858835976,0.05849516093777098,-10.755024077053228,-10.493486252474872,-1.981263378791338E-15,-2.3875185214636225,10.761668012961138,93800.15322777315
